chr,coordinate,strand,IPDRatio,frac,fracLow,fracUp
chr3L,22395657,-,3.72,0.989,0.976,1
chr3L,22423109,+,1.74,0.611,0.525,0.716
chr3L,22430435,+,1.64,0.732,0.667,0.796
chr3L,22436478,-,3.26,1,0.967,1
chr3L,22442285,+,3.18,0.995,0.992,1
chr3L,22497465,-,3.4,0.998,0.754,1
chr3L,22500496,+,3.82,1,0.861,1
chr3L,22501009,-,3.11,0.933,0.714,1
chr3L,22505530,-,2.95,1,0.818,1
chr3L,22510242,+,2.99,0.987,0.972,1
chr3L,22518660,+,4.16,1,0.881,1
chr3L,22520880,+,1.89,0.809,0.726,0.865
chr3L,22525563,+,3.4,1,0.881,1
chr3L,22527370,+,1.73,0.748,0.68,0.814
chr3L,22553992,-,4.05,0.997,0.823,1
chr3L,22567984,-,3.99,1,0.78,1
chr3L,22578511,+,1.71,0.746,0.696,0.799
chr3L,22585513,-,4.11,1,0.768,1
chr3L,22592539,-,4.91,0.936,0.74,1
chr3L,22592799,-,1.72,0.561,0.458,0.675
chr3L,22603169,+,3.45,1,0.708,1
chr3L,22613694,+,3.64,0.997,0.891,0.999
chr3L,22620365,-,3.03,1,0.998,1
chr3L,22631370,+,3.03,0.984,0.727,1
chr3L,22645269,+,3.5,0.94,0.716,1
chr3L,22652074,-,4.43,1,1,1
chr3L,22667968,+,1.9,1,1,1
chr3L,22669678,+,2.74,1,0.745,1
chr3L,22686350,+,2.42,1,0.771,1
chr3L,22720127,+,4.18,0.977,0.809,1
chr3L,22735504,-,1.88,0.733,0.611,0.886
chr3L,22751923,-,2.56,0.981,0.814,0.998
chr3L,22802231,+,4.78,1,1,1
chr3L,22834387,+,1.81,0.672,0.597,0.756
chr3L,22868098,-,2.82,0.996,0.756,1
chr3L,22882483,+,3.38,0.984,0.728,1
chr3L,22883267,-,4.44,1,0.869,1
chr3L,22890640,+,2.89,1,1,1
chr3L,22932698,+,1.66,0.105,0,0.279
chr3L,22934604,-,1.92,0.783,0.64,0.843
chr3L,22936388,+,3.15,1,1,1
chr3L,22936665,+,2.61,0.99,0.838,1
chr3L,22944479,-,2.97,1,0.707,1
chr3L,22952590,+,2.88,1,0.877,1
chr3L,22953837,+,2.29,1,1,1
chr3L,22955692,+,4.19,1,0.984,1
chr3L,22977035,-,3.31,0.985,0.782,1
chr3L,22980796,-,2.77,0.985,0.976,1
chr3L,22982569,-,4.71,0.979,0.767,1
chr3L,22991276,+,3.44,1,0.797,1
chr3L,22993421,-,3.7,1,0.864,1
chr3L,23000692,-,2.33,1,0.771,1
chr3L,23001216,+,1.74,0.661,0.582,0.722
chr3L,23005067,-,1.63,0.37,0.235,0.504
chr3L,23024703,+,3.2,0.98,0.739,1
chr3L,23025095,+,5.04,0.995,0.864,1
chr3L,23033059,+,3.04,1,0.778,1
chr3L,23033470,+,5.39,0.992,0.801,1
chr3L,23044421,-,3.34,0.98,0.725,1
chr3L,23049330,-,2.39,1,1,1
chr3L,23063263,-,1.79,0.822,0.774,0.879
chr3L,23070644,-,3.28,0.98,0.723,1
chr3L,23072533,+,2.97,0.998,0.796,1
chr3L,23080158,+,3.33,1,0.918,1
chr3L,23082989,+,3.27,1,0.842,1
chr3L,23086231,-,1.7,0.704,0.543,0.788
chr3L,23115430,-,1.8,0.37,0.238,0.499
chr3L,23116256,-,2.71,0.515,0.374,0.655
chr3L,23134992,+,3.23,0.984,0.721,1
chr3L,23141555,+,2.85,0.997,0.992,1
chr3L,23147276,-,2.96,1,0.705,1
chr3L,23165783,+,2.46,1,0.738,1
chr3L,23178179,+,2.73,0.917,0.714,1
chr3L,23178186,+,1.73,0.22,0.066,0.364
chr3L,23180596,+,2.82,1,0.834,1
chr3L,23182483,+,3.96,1,1,1
chr3L,23199103,+,1.56,0.301,0.16,0.441
chr3L,23205841,+,2.77,1,0.762,1
chr3L,23207576,-,2.09,0.952,0.739,0.981
chr3L,23243682,+,2.6,1,1,1
chr3L,23246052,-,2.66,0.899,0.725,1
chr3L,23246341,+,3.21,1,0.993,1
chr3L,23255874,-,3,0.949,0.723,1
chr3L,23270860,-,3.59,0.996,0.86,0.999
chr3L,23271390,-,3.64,0.957,0.757,1
chr3L,23275117,+,3.95,1,0.89,1
chr3L,23276174,+,2.4,1,0.795,1
chr3L,23282620,+,4,0.998,0.836,1
chr3L,23301357,-,2.87,1,0.75,1
chr3L,23305788,-,2.44,1,1,1
chr3L,23307783,-,3.73,1,1,1
chr3L,23310937,-,3.06,0.968,0.778,1
chr3L,23320922,+,2.63,1,0.721,1
chr3L,23324588,-,3.31,1,1,1
chr3L,23365459,-,2.24,0.994,0.914,0.999
chr3L,23390769,-,3.46,0.984,0.735,1
chr3L,23393673,-,3.81,0.994,0.868,0.998
chr3L,23403871,+,1.6,0.892,0.87,0.916
chr3L,23442916,+,5.16,1,0.787,1
chr3L,23455148,+,3.73,1,0.925,1
chr3L,23460341,-,1.97,0.847,0.627,0.92
chr3L,23465806,+,3.11,0.719,0.618,0.831
chr3L,23474380,-,2.73,1,0.76,1
chr3L,23488379,+,2.5,1,1,1
chr3L,23489385,-,2.58,0.992,0.738,0.997
chr3L,23501178,+,2.02,0.163,0.036,0.285
chr3L,23504462,-,2.83,1,0.72,1
chr3L,23519166,-,1.71,0.241,0.103,0.392
chr3L,23523550,-,2.61,1,0.97,1
chr3L,23537196,+,2.73,1,0.795,1
chr3L,23554846,-,3.38,0.969,0.72,1
chr3L,23562627,+,3.66,0.997,0.868,1
chr3L,23567681,+,2.89,1,0.998,1
chr3L,23576013,-,3.15,1,0.857,1
chr3L,23593008,-,2.98,1,0.749,1
chr3L,23595464,-,1.86,0.683,0.572,0.771
chr3L,23613692,+,2.57,1,0.702,1
chr3L,23634244,-,1.91,0.453,0.361,0.592
chr3L,23645429,+,3.36,0.998,0.923,1
chr3L,23651641,-,3.03,0.978,0.749,1
chr3L,23654364,+,1.88,0.773,0.541,0.815
chr3L,23661731,-,2.09,1,1,1
chr3L,23671154,+,1.88,0.324,0.185,0.456
chr3L,23675496,-,2.64,0.983,0.703,1
chr3L,23684683,+,4.48,0.995,0.806,1
chr3L,23708602,+,3.34,1,1,1
chr3L,23717510,-,2.86,1,0.971,1
chr3L,23754371,+,2.65,0.997,0.997,1
chr3L,23757774,-,2.18,0.687,0.567,0.84
chr3L,23758205,-,1.62,0.279,0.13,0.423
chr3L,23778878,+,2.67,1,0.818,1
chr3L,23809782,-,3.41,0.972,0.728,1
chr3L,23827950,-,1.5,0.171,0.051,0.342
chr3L,23829885,-,1.93,0.193,0.061,0.336
chr3L,23830728,-,2.31,0.984,0.778,1
chr3L,23843383,+,3.44,0.997,0.927,0.999
chr3L,23860828,-,3.5,1,0.766,1
chr3L,23865232,-,2.53,1,0.9,1
chr3L,23866997,-,1.62,0.547,0.398,0.694
chr3L,23869514,-,3.91,0.979,0.792,1
chr3L,23869709,-,2.92,0.982,0.778,1
chr3L,23877235,+,4.25,0.998,0.939,1
chr3L,23894707,+,2.5,0.986,0.776,1
chr3L,23894793,+,3.58,1,0.862,1
chr3L,23903599,+,2.62,1,0.864,1
chr3L,23903637,+,1.55,0.441,0.291,0.548
chr3L,23904717,+,2.4,1,0.875,1
chr3L,23915672,-,1.69,0.951,0.717,1
chr3L,23921789,-,4.04,1,0.866,1
chr3L,23923411,+,3,0.989,0.892,0.993
chr3L,23927426,-,1.6,0.825,0.663,0.865
chr3L,23937085,-,1.6,0.866,0.841,0.898
chr3L,23942607,-,3.18,1,0.839,1
chr3L,23958081,-,1.74,0.783,0.736,0.854
chr3L,23976452,-,5.24,1,0.77,1
chr3L,23984088,+,3.16,0.988,0.909,1
chr3L,23992013,+,2.06,0.998,0.994,1
chr3L,23999082,-,2.01,1,1,1
chr3L,24008286,+,4.52,1,0.85,1
chr3L,24014588,-,1.61,0.789,0.761,0.819
chr3L,24033430,+,8.11,0.287,0.144,0.435
chr3L,24037645,-,2.74,1,0.761,1
chr3L,24038481,-,2.92,0.976,0.744,1
chr3L,24042086,+,2.95,0.963,0.719,1
chr3L,24042157,-,1.84,0.922,0.736,0.944
chr3L,24043908,+,2.23,0.571,0.431,0.694
chr3L,24044555,+,3.58,0.92,0.745,1
chr3L,24066470,+,3.11,1,0.758,1
chr3L,24072583,+,4.03,1,0.807,1
chr3L,24072662,+,1.49,0.172,0.091,0.377
chr3L,24076225,-,3.57,0.979,0.713,1
chr3L,24078724,-,3.57,1,1,1
chr3L,24082158,-,2.67,1,0.73,1
chr3L,24089294,+,2.52,0.997,0.997,0.998
chr3L,24095919,-,1.58,0.52,0.417,0.627
chr3L,24107383,-,3.69,1,0.702,1
chr3L,24139136,-,2.74,1,1,1
chr3L,24146115,+,3.26,1,0.729,1
chr3L,24165423,-,4.15,1,1,1
chr3L,24165910,-,3.4,1,0.729,1
chr3L,24227303,+,4.17,1,0.973,1
chr3L,24235188,+,1.94,1,0.902,1
chr3L,24242800,-,3.01,1,0.729,1
chr3L,24249430,+,1.7,0.521,0.397,0.593
chr3L,24255263,-,2.88,0.96,0.71,1
chr3L,24257424,-,3.04,1,0.921,1
chr3L,24287632,-,3.58,1,1,1
chr3L,24288296,-,2.61,0.986,0.718,0.997
chr3L,24288680,+,2.75,1,0.829,1
chr3L,24312571,+,2.86,1,0.735,1
chr3L,24312846,-,3.28,0.995,0.995,0.999
chr3L,24313702,-,2.96,0.985,0.978,0.995
chr3L,24391053,-,2.95,0.984,0.711,1
chr3L,24396760,-,3.08,1,1,1
chr3L,24410320,+,1.7,0.529,0.384,0.682
chr3L,24424535,+,3.17,0.965,0.8,0.992
chr3L,24437422,+,2.57,1,1,1
chr3L,24444478,-,2.73,0.998,0.801,1
chr3L,24446596,+,3.33,1,0.827,1
chr3L,24476363,+,2.18,0.421,0.299,0.526
chr3L,24477392,+,3.46,1,0.812,1
chr3L,24481423,-,2.17,1,0.84,1
chr3L,24490126,-,2.33,0.97,0.737,1
chr3L,24495473,-,3.89,0.951,0.746,1
chr3L,24505233,-,3.89,1,0.734,1
chr3L,24515723,-,3.28,0.997,0.737,1
chr3L,24519732,-,2.11,0.584,0.439,0.732
chr3L,24520069,-,2.94,1,0.72,1
chr3L,24521438,+,4.2,0.956,0.72,1
chr3L,24523853,-,2.05,1,0.763,1
chr3L,24526526,-,1.51,0.463,0.292,0.59
chr3L,24527496,-,1.79,0.628,0.521,0.734
chr3L,24532889,-,1.98,1,0.752,1
chr3L,24536198,-,3.78,1,0.782,1
chr3L,24537291,-,2.94,0.931,0.73,1
chr3L,24538500,+,3.56,1,0.82,1
chr3L,24539483,-,2.03,0.69,0.625,0.756
chr3L,24540566,-,3.72,1,0.847,1
chr3L,24543136,+,3.85,1,0.763,1
chr3L,24552308,+,2.84,0.828,0.786,0.878
chr3L,24553630,+,3.83,1,0.899,1
chr3L,24564880,+,2.05,1,1,1
chr3L,24600030,-,4.99,1,0.745,1
chr3L,24603338,-,2.53,0.354,0.227,0.49
chr3L,24604485,-,1.66,0.589,0.395,0.664
chr3L,24604891,-,3.7,0.484,0.332,0.621
chr3L,24605455,-,2.16,0.327,0.198,0.438
chr3L,24605877,-,1.34,0.477,0.437,0.52
chr3L,24605932,-,4.77,0.746,0.635,0.846
chr3L,24606225,-,1.65,0.289,0.207,0.391
chr3L,24606575,-,1.55,0.413,0.357,0.471
chr3L,24606703,-,2.37,0.288,0.2,0.378
chr3L,24606929,-,1.52,0.613,0.579,0.65
chr3L,24606983,-,4.13,0.698,0.601,0.809
chr3L,24607056,-,1.51,0.105,0.048,0.173
chr3L,24607209,-,2.12,0.341,0.233,0.432
chr3L,24607335,-,2.07,0.476,0.374,0.599
chr3L,24607408,-,2.22,0.257,0.179,0.341
chr3L,24607627,-,1.64,0.41,0.351,0.459
chr3L,24607681,-,4.88,0.694,0.604,0.784
chr3L,24607903,-,2.05,0.29,0.201,0.377
chr3L,24608324,-,1.32,0.477,0.444,0.512
chr3L,24608441,-,1.38,0.28,0.238,0.333
chr3L,24608452,-,1.96,0.228,0.156,0.299
chr3L,24608631,+,1.52,0.232,0.065,0.356
chr3L,24608678,-,1.46,0.625,0.596,0.667
chr3L,24608732,-,3.47,0.598,0.505,0.697
chr3L,24608923,-,1.41,0.85,0.84,0.862
chr3L,24608959,-,2.07,0.273,0.194,0.352
chr3L,24608972,+,1.45,0.238,0.116,0.343
chr3L,24609031,-,1.35,0.664,0.639,0.693
chr3L,24609085,-,3.69,0.677,0.579,0.777
chr3L,24609152,-,1.5,0.366,0.324,0.415
chr3L,24609275,-,1.4,0.932,0.928,0.936
chr3L,24609325,+,1.47,0.235,0.118,0.346
chr3L,24609337,+,1.77,0.271,0.137,0.39
chr3L,24609438,-,1.85,0.388,0.272,0.51
chr3L,24610366,+,1.66,0.332,0.166,0.429
chr3L,24610413,-,1.49,0.627,0.596,0.66
chr3L,24610707,+,1.6,0.305,0.181,0.435
chr3L,24610818,+,1.64,0.203,0.113,0.31
chr3L,24611075,+,1.52,0.295,0.209,0.362
chr3L,24612133,+,1.47,0.198,0.068,0.343
chr3L,24612811,+,1.57,0.285,0.153,0.419
chr3L,24613860,+,1.45,0.149,0.026,0.293
chr3L,24614203,+,1.63,0.329,0.198,0.466
chr3L,24618529,-,1.6,0.346,0.202,0.467
chr3L,24618754,-,1.57,0.416,0.353,0.503
chr3L,24619453,-,1.51,0.413,0.337,0.494
chr3L,24619806,-,1.69,0.591,0.528,0.649
chr3L,24620087,-,1.8,0.232,0.12,0.338
chr3L,24620715,+,1.72,0.354,0.205,0.483
chr3L,24621081,+,1.46,0.387,0.151,0.439
chr3L,24621127,-,1.64,0.589,0.541,0.638
chr3L,24621136,+,2.29,0.268,0.155,0.384
chr3L,24621181,-,2.46,0.38,0.257,0.51
chr3L,24621415,+,1.48,0.263,0.137,0.391
chr3L,24621474,-,1.53,0.416,0.357,0.474
chr3L,24621780,+,1.85,0.321,0.164,0.454
chr3L,24622114,+,1.42,0.271,0.15,0.383
chr3L,24622173,-,1.58,0.413,0.357,0.482
chr3L,24622813,+,1.44,0.268,0.14,0.371
chr3L,24623178,+,1.64,0.309,0.136,0.398
chr3L,24623225,-,1.46,0.633,0.597,0.667
chr3L,24623279,-,2.63,0.429,0.307,0.545
chr3L,24623518,+,1.39,0.232,0.126,0.34
chr3L,24623530,+,1.5,0.156,0.069,0.246
chr3L,24623577,-,1.57,0.563,0.38,0.635
chr3L,24623854,+,2.35,0.377,0.269,0.46
chr3L,24623984,+,1.9,0.214,0.133,0.298
chr3L,24624616,-,1.49,0.624,0.428,0.667
chr3L,24624732,-,1.43,0.274,0.209,0.342
chr3L,24624743,-,1.55,0.122,0.051,0.181
chr3L,24624909,+,1.49,0.241,0.163,0.352
chr3L,24624967,-,1.57,0.073,0.014,0.126
chr3L,24624968,-,1.43,0.875,0.873,0.878
chr3L,24625314,-,1.43,0.437,0.392,0.489
chr3L,24625589,-,1.81,0.201,0.105,0.29
chr3L,24625602,+,1.38,0.222,0.102,0.322
chr3L,24626011,-,1.46,0.426,0.371,0.485
chr3L,24626317,+,1.67,0.269,0.137,0.375
chr3L,24627347,+,1.51,0.25,0.138,0.359
chr3L,24628023,+,1.93,0.329,0.221,0.45
chr3L,24628359,+,1.52,0.258,0.15,0.365
chr3L,24628418,-,1.42,0.66,0.609,0.699
chr3L,24628725,+,1.6,0.313,0.243,0.388
chr3L,24629097,+,1.68,0.29,0.225,0.365
chr3L,24629430,+,1.4,0.3,0.237,0.369
chr3L,24629771,+,1.53,0.282,0.164,0.39
chr3L,24629783,+,1.65,0.26,0.145,0.398
chr3L,24631155,+,1.59,0.277,0.106,0.37
chr3L,24631319,-,1.47,0.273,0.139,0.348
chr3L,24631497,+,1.52,0.278,0.139,0.395
chr3L,24631509,+,1.59,0.312,0.169,0.397
chr3L,24633577,+,1.43,0.213,0.105,0.348
chr3L,24641613,-,2.04,0.309,0.157,0.435
chr3L,24653994,-,2.11,1,1,1
chr3L,24695809,-,4.3,1,1,1
chr3L,24696980,+,4.17,0.987,0.808,1
chr3L,24703987,+,4.16,1,0.867,1
chr3L,24705755,+,4.36,1,0.81,1
chr3L,24714448,-,4.33,1,1,1
chr3L,24720311,-,2.34,1,0.978,1
chr3L,24720673,+,2.65,1,0.78,1
chr3L,24731333,-,4.99,0.999,0.999,0.999
chr3L,24731418,+,3.72,1,1,1
chr3L,24734357,-,3.15,1,0.8,1
chr3L,24754637,-,3.15,0.996,0.963,1
chr3L,24754748,-,1.76,0.69,0.608,0.786
chr3L,24763419,-,3.41,1,0.859,1
chr3L,24764420,-,2.1,0.995,0.851,1
chr3L,24766663,-,2.53,1,0.862,1
chr3L,24782401,+,1.67,0.609,0.522,0.689
chr3L,24788610,-,5.25,1,1,1
chr3L,24792784,+,2.03,0.697,0.594,0.783
chr3L,24813408,+,1.97,1,0.784,1
chr3L,24814439,+,3.58,1,0.852,1
chr3L,24819327,+,3.37,1,0.79,1
chr3L,24830627,-,3.54,1,0.762,1
chr3L,24835577,-,2.22,0.812,0.627,0.872
chr3L,24839708,+,3.23,1,0.966,1
chr3L,24840805,+,4.07,0.988,0.749,1
chr3L,24890910,-,3.26,1,0.819,1
chr3L,24892492,+,3.71,1,0.787,1
chr3L,24900525,-,2.27,0.971,0.749,0.982
chr3L,24904681,-,2.56,0.99,0.797,1
chr3L,24908769,-,1.88,0.744,0.554,0.826
chr3L,24912729,+,4.46,1,0.752,1
chr3L,24942502,-,2.62,0.999,0.746,1
chr3L,24945707,-,3.72,1,0.789,1
chr3L,24952334,+,3.95,1,0.798,1
chr3L,24952542,+,2.69,0.984,0.713,1
chr3L,24955151,+,3.24,1,1,1
chr3L,24969735,-,2.32,0.854,0.799,0.898
chr3L,24978049,+,1.68,0.113,0.025,0.237
chr3L,24979002,+,3,0.991,0.989,0.999
chr3L,24985421,+,3.32,0.977,0.707,1
chr3L,24988596,+,3.55,1,0.773,1
chr3L,24991896,-,3.11,1,0.873,1
chr3L,25009326,+,1.73,0.715,0.652,0.783
chr3L,25035439,+,2.35,1,0.964,1
chr3L,25039662,-,1.88,0.581,0.488,0.671
chr3L,25042455,+,1.68,0.283,0.134,0.411
chr3L,25051650,-,3.11,0.472,0.335,0.627
chr3L,25052024,+,1.59,0.247,0.117,0.362
chr3L,25053962,-,1.67,0.29,0.144,0.408
chr3L,25054243,+,1.66,0.22,0.079,0.371
chr3L,25055999,-,1.7,0.802,0.766,0.829
chr3L,25056306,+,2.14,0.334,0.199,0.474
chr3L,25056743,+,2.06,0.591,0.505,0.676
chr3L,25061485,-,3.35,0.997,0.97,1
chr3L,25079082,-,3.21,1,0.862,1
chr3L,25082983,-,1.45,0.427,0.36,0.501
chr3L,25086516,-,1.79,0.747,0.664,0.785
chr3L,25091388,+,2.92,1,0.753,1
chr3L,25099987,-,3.18,0.999,0.878,1
chr3L,25104371,-,2.91,0.998,0.899,1
chr3L,25108352,+,3.27,0.978,0.729,1
chr3L,25111873,+,3.63,0.982,0.759,1
chr3L,25125640,+,4.59,0.985,0.802,0.993
chr3L,25140972,+,1.79,0.647,0.557,0.742
chr3L,25159413,-,2,0.955,0.783,1
chr3L,25159665,+,2.72,0.992,0.88,0.999
chr3L,25177200,-,2.29,0.598,0.479,0.723
chr3L,25177937,+,1.81,0.787,0.727,0.851
chr3L,25179244,+,3.3,0.995,0.995,0.999
chr3L,25179445,-,2.72,0.962,0.713,1
chr3L,25180954,-,1.88,0.811,0.714,0.861
chr3L,25190168,-,1.7,0.303,0.149,0.433
chr3L,25196083,+,2.86,0.998,0.883,1
chr3L,25197907,+,2.57,1,0.71,1
chr3L,25218965,+,2.25,0.922,0.683,0.939
chr3L,25246973,+,2.47,1,1,1
chr3L,25249511,-,1.68,0.282,0.134,0.434
chr3L,25250199,-,2.34,0.364,0.225,0.514
chr3L,25252633,+,3.24,1,1,1
chr3L,25257868,-,2.93,1,0.737,1
chr3L,25267486,-,2.9,1,1,1
chr3L,25274464,+,3.02,1,0.79,1
chr3L,25291461,-,1.53,0.332,0.203,0.458
chr3L,25298132,-,1.63,0.648,0.575,0.76
chr3L,25313384,+,2.5,1,0.831,1
chr3L,25316228,-,3.03,0.997,0.766,1
chr3L,25327815,+,2.09,0.992,0.883,1
chr3L,25347072,+,2.84,0.984,0.918,0.991
chr3L,25349913,-,2.7,0.997,0.747,1
chr3L,25358370,-,2.47,1,0.89,1
chr3L,25372112,+,2.57,0.998,0.994,1
chr3L,25381804,+,3.89,1,0.829,1
chr3L,25384777,+,3.11,0.984,0.71,1
chr3L,25387069,+,2.05,0.145,0.031,0.251
chr3L,25395450,-,2.2,1,0.726,1
chr3L,25410548,-,2.04,0.685,0.607,0.813
chr3L,25427130,-,2.35,1,0.764,1
chr3L,25448014,+,2.35,0.707,0.576,0.86
chr3L,25473680,-,9.73,1,1,1
chr3L,25520592,-,2.82,0.99,0.988,0.995
chr3L,25521108,+,2.22,0.854,0.713,1
chr3L,25534549,+,4.07,0.999,0.767,1
chr3L,25542463,-,2.07,0.766,0.618,0.868
chr3L,25556560,-,3.77,1,1,1
chr3L,25596387,-,2.43,1,0.704,1
chr3L,25602031,-,1.53,0.722,0.679,0.8
chr3L,25609296,+,3.22,0.998,0.998,1
chr3L,25628246,+,3.47,1,0.731,1
chr3L,25633661,+,2.95,1,0.965,1
chr3L,25638799,-,2.05,0.603,0.493,0.703
chr3L,25676478,+,1.7,0.554,0.438,0.7
chr3L,25683302,-,2.6,1,0.728,1
chr3L,25698335,+,2.77,1,0.702,1
chr3L,25720641,+,2.29,1,0.707,1
chr3L,25727974,+,3.63,1,1,1
chr3L,25746505,+,3.55,0.96,0.714,1
chr3L,25763333,-,2.13,0.809,0.745,0.869
chr3L,25767289,+,3.37,1,0.895,1
chr3L,25767725,-,2.98,1,0.846,1
chr3L,25779465,-,2.38,0.935,0.88,0.991
chr3L,25781610,-,3.19,1,1,1
chr3L,25823531,+,3.85,0.943,0.754,1
chr3L,25829808,+,3.34,0.997,0.993,1
chr3L,25833379,-,3.5,0.972,0.731,1
chr3L,25835592,-,1.69,0.414,0.387,0.464
chr3L,25837702,+,2.81,1,0.776,1
chr3L,25874657,+,3.08,1,0.83,1
chr3L,25876355,-,2.92,1,1,1
chr3L,25895190,+,1.7,0.304,0.157,0.452
chr3L,25895781,+,4.31,0.945,0.759,1
chr3L,25896096,+,4.94,1,0.952,1
chr3L,25908136,-,2.47,0.979,0.714,1
chr3L,25911942,-,2.28,1,0.813,1
chr3L,25914896,+,2.14,1,1,1
chr3L,25925343,-,4.68,0.957,0.726,1
chr3L,25928472,-,3.56,1,0.911,1
chr3L,25934205,+,4.74,0.999,0.808,1
chr3L,25935527,+,1.72,0.572,0.447,0.703
chr3L,25949826,+,4.11,0.893,0.707,1
chr3L,25955922,-,2.11,1,0.718,1
chr3L,25963259,-,1.82,0.654,0.543,0.776
chr3L,25983979,-,1.75,0.785,0.75,0.818
chr3L,25984589,-,1.87,0.505,0.373,0.604
chr3L,25988480,+,3.04,0.994,0.765,0.998
chr3L,25988794,-,3.26,1,0.783,1
chr3L,25994394,-,3.9,1,0.886,1
chr3L,25995076,-,3.39,1,1,1
chr3L,26019852,-,2.72,1,0.747,1
chr3L,26058341,-,3.3,0.959,0.921,1
chr3L,26062754,+,3.57,0.954,0.709,1
chr3L,26071492,+,2.46,1,0.888,1
chr3L,26080128,-,3.43,1,1,1
chr3L,26088851,+,2.86,1,1,1
chr3L,26121998,-,4.68,0.98,0.849,1
chr3L,26150121,-,2.31,1,0.702,1
chr3L,26156974,+,1.92,1,0.95,1
chr3L,26159328,-,1.89,0.766,0.683,0.838
chr3L,26170045,-,3.28,0.94,0.723,1
chr3L,26173538,+,2.85,1,0.764,1
chr3L,26181055,+,2.48,1,0.773,1
chr3L,26191030,+,3.81,0.951,0.767,1
chr3L,26209915,+,2.17,1,1,1
chr3L,26212889,-,1.82,0.772,0.675,0.863
chr3L,26223275,+,5.85,1,0.937,1
chr3L,26231326,-,3.91,1,0.818,1
chr3L,26233022,+,3.5,0.985,0.971,1
chr3L,26238747,-,3.74,0.984,0.725,1
chr3L,26246328,-,3.09,0.986,0.754,1
chr3L,26264131,+,1.95,0.991,0.824,0.999
chr3L,26265247,-,4.17,1,1,1
chr3L,26266944,+,2.84,1,0.899,1
chr3L,26274573,-,6.49,0.996,0.781,1
chr3L,26278858,-,3.47,0.979,0.73,1
chr3L,26285826,-,1.87,0.99,0.83,1
chr3L,26305532,+,2.72,1,0.783,1
chr3L,26311702,-,1.57,0.407,0.322,0.529
chr3L,26315159,-,3.37,1,0.97,1
chr3L,26348770,+,6.88,1,0.826,1
chr3L,26354512,+,1.79,0.756,0.606,0.844
chr3L,26357168,+,2.92,1,1,1
chr3L,26448873,+,2.44,0.999,0.818,1
chr3L,26476670,-,3.67,1,0.825,1
chr3L,26510781,+,1.76,0.78,0.595,0.863
chr3L,26526197,+,3.88,1,1,1
chr3L,26531700,-,2.98,1,0.765,1
chr3L,26534642,+,2.82,0.929,0.722,1
chr3L,26547611,-,1.76,0.68,0.577,0.792
chr3L,26551369,-,1.58,0.079,0,0.247
chr3L,26551374,-,1.81,0.509,0.397,0.601
chr3L,26553411,+,3.64,1,1,1
chr3L,26558762,+,1.7,0.683,0.501,0.769
chr3L,26561085,-,4.41,1,0.974,1
chr3L,26566467,+,2.78,1,0.924,1
chr3L,26568820,+,3.05,1,0.887,1
chr3L,26619680,-,1.62,0.75,0.703,0.816
chr3L,26631021,-,3.01,1,0.947,1
chr3L,26644504,+,3.85,0.994,0.967,1
chr3L,26645590,-,4.28,1,0.744,1
chr3L,26646121,-,2.81,1,0.702,1
chr3L,26647859,+,3.48,1,0.876,1
chr3L,26659405,-,2.53,1,0.992,1
chr3L,26661372,+,9.54,1,0.905,1
chr3L,26678736,+,3.09,1,0.723,1
chr3L,26685455,-,3.05,0.984,0.724,1
chr3L,26700282,-,2.48,1,0.842,1
chr3L,26711690,-,4.77,1,0.793,1
chr3L,26719549,-,4.64,1,0.917,1
chr3L,26729497,+,3.67,1,0.738,1
chr3L,26742868,-,2.68,1,0.842,1
chr3L,26751647,-,4.26,1,1,1
chr3L,26756112,+,3.34,1,1,1
chr3L,26838907,-,1.7,0.643,0.495,0.726
chr3L,26850106,-,2.33,1,0.781,1
chr3L,27008768,+,1.72,0.648,0.608,0.692
chr3L,27009498,+,1.7,0.319,0.177,0.469
chr3L,27010582,+,1.62,0.664,0.612,0.718
chr3L,27013640,+,2.02,0.775,0.678,0.869
chr3L,27084389,+,3.47,0.966,0.743,1
chr3L,27086154,+,2.15,0.999,0.769,1
chr3L,27101259,+,4.83,0.993,0.867,1
chr3L,27112210,-,3.34,0.996,0.87,1
chr3L,27115081,-,3.59,0.881,0.707,1
chr3L,27123443,-,3.38,0.927,0.709,1
chr3L,27130407,-,1.5,0.296,0.204,0.412
chr3L,27138277,-,1.62,0.398,0.286,0.503
chr3L,27138431,-,1.89,0.405,0.271,0.543
chr3L,27142228,-,2.44,1,0.867,1
chr3L,27151439,+,3.66,0.994,0.985,1
chr3L,27156393,+,4.68,1,0.958,1
chr3L,27157499,+,2.71,1,1,1
chr3L,27161467,-,3.1,0.986,0.767,1
chr3L,27179741,-,3.12,0.993,0.989,1
chr3L,27183017,+,2.31,1,0.758,1
chr3L,27187484,-,2.58,1,1,1
chr3L,27197794,-,2.97,0.998,0.768,1
chr3L,27207172,+,2.1,1,0.731,1
chr3L,27209237,-,3.43,1,1,1
chr3L,27222529,-,1.99,0.603,0.462,0.735
chr3L,27230189,+,3.04,1,1,1
chr3L,27231848,+,3.91,0.637,0.457,0.736
chr3L,27233267,+,3.46,1,0.817,1
chr3L,27248436,-,1.53,0.238,0.107,0.389
chr3L,27273371,+,4.19,1,0.944,1
chr3L,27274953,-,4.06,1,0.862,1
