chr,coordinate,strand,IPDRatio,frac,fracLow,fracUp
Ecoli,1954347,-,4.89,1,0.851,1
Ecoli,1954599,+,5.36,1,0.908,1
Ecoli,1954600,-,4.31,0.983,0.807,1
Ecoli,1954749,+,7.02,1,1,1
Ecoli,1954750,-,5.27,0.935,0.775,1
Ecoli,1954792,+,5.52,0.995,0.913,1
Ecoli,1954855,-,4.67,1,0.871,1
Ecoli,1954914,+,5.66,1,0.921,1
Ecoli,1954915,-,4.61,0.935,0.77,1
Ecoli,1954921,+,6.21,0.999,0.984,1
Ecoli,1954922,-,5.67,1,0.864,1
Ecoli,1955145,+,6.3,1,0.843,1
Ecoli,1955146,-,6.66,1,0.985,1
Ecoli,1955206,+,5.19,1,0.971,1
Ecoli,1955207,-,4.76,0.985,0.82,1
Ecoli,1955332,+,5.73,0.914,0.776,1
Ecoli,1955333,-,5.72,1,0.91,1
Ecoli,1955367,+,5.9,0.954,0.795,1
Ecoli,1955368,-,5.58,1,0.984,1
Ecoli,1955494,+,5.74,0.989,0.877,1
Ecoli,1955495,-,4.63,1,1,1
Ecoli,1955554,+,5.29,0.881,0.709,1
Ecoli,1955555,-,7.42,1,1,1
Ecoli,1955636,-,7.81,1,1,1
Ecoli,1956208,+,5.95,0.996,0.961,1
Ecoli,1956209,-,7.62,1,0.868,1
Ecoli,1956259,-,7.07,1,0.89,1
Ecoli,1956460,+,5.8,0.974,0.969,0.99
Ecoli,1956584,+,5.17,0.996,0.839,1
Ecoli,1956585,-,6.22,1,0.947,1
Ecoli,1956777,+,5.8,1,0.912,1
Ecoli,1956778,-,5.58,0.927,0.751,1
Ecoli,1957021,+,4.31,0.916,0.733,0.986
Ecoli,1957022,-,5.15,0.921,0.721,0.995
Ecoli,1957031,+,4.55,0.967,0.811,1
Ecoli,1957257,+,4.65,1,0.883,1
Ecoli,1957258,-,7.71,1,0.943,1
Ecoli,1957444,+,4.36,1,0.97,1
Ecoli,1957445,-,4.31,1,0.777,1
Ecoli,1957479,+,4.7,0.963,0.795,1
Ecoli,1957480,-,6.98,1,0.849,1
Ecoli,1958403,+,5.34,0.956,0.806,1
Ecoli,1958796,+,5.3,1,0.964,1
Ecoli,1958805,-,5.57,1,0.809,1
Ecoli,1959112,+,6.7,0.996,0.93,1
Ecoli,1959113,-,6.57,1,0.83,1
Ecoli,1959305,+,4.7,1,0.869,1
Ecoli,1959419,+,5.14,0.882,0.717,1
Ecoli,1959420,-,6.72,0.985,0.953,1
Ecoli,1959484,+,4.11,1,0.907,1
Ecoli,1959485,-,3.77,0.961,0.727,1
Ecoli,1959632,+,7.32,1,0.875,1
Ecoli,1959725,-,6.2,1,0.854,1
Ecoli,1960261,+,5.93,0.939,0.756,1
Ecoli,1960262,-,5.25,1,0.892,1
Ecoli,1960290,+,6.06,0.908,0.769,1
Ecoli,1960324,+,4.11,0.906,0.739,1
Ecoli,1960369,+,6.05,0.979,0.777,1
Ecoli,1960370,-,6.7,1,0.972,1
Ecoli,1960782,+,4.13,0.893,0.728,1
Ecoli,1960783,-,6.01,0.989,0.79,1
Ecoli,1960792,+,5.22,1,0.96,1
Ecoli,1960793,-,4.18,0.957,0.746,1
Ecoli,1960873,+,4.99,0.987,0.859,1
Ecoli,1960968,+,5.42,0.874,0.735,1
Ecoli,1960969,-,5.3,0.979,0.812,0.996
Ecoli,1961053,+,5.06,1,1,1
Ecoli,1961054,-,4.53,1,0.881,1
Ecoli,1961112,+,4.88,1,0.85,1
Ecoli,1961113,-,5.33,1,0.918,1
Ecoli,1961236,+,4.42,0.985,0.83,1
Ecoli,1961237,-,5.68,1,0.913,1
Ecoli,1961359,+,5.15,0.979,0.806,1
Ecoli,1961360,-,6.38,0.886,0.715,1
Ecoli,1961635,+,5.33,1,0.898,1
Ecoli,1961636,-,5.5,0.927,0.745,1
Ecoli,1961676,+,5.73,1,0.867,1
Ecoli,1961677,-,4,1,0.984,1
Ecoli,1961701,-,6.84,1,0.963,1
Ecoli,1961836,+,5.89,1,1,1
Ecoli,1961837,-,5.65,0.992,0.912,1
Ecoli,1962116,+,4.26,0.991,0.808,1
Ecoli,1962375,-,4.77,0.961,0.803,1
Ecoli,1963173,+,6.8,1,0.883,1
Ecoli,1963174,-,5.23,1,1,1
Ecoli,1963341,+,6.99,1,0.938,1
Ecoli,1963342,-,5.49,1,0.985,1
Ecoli,1963473,+,5.66,0.974,0.811,1
Ecoli,1963509,+,9.05,1,1,1
Ecoli,1963510,-,7.42,1,0.927,1
Ecoli,1963683,+,4.6,0.984,0.821,1
Ecoli,1963684,-,5.65,1,0.912,1
Ecoli,1963815,+,4.74,1,0.92,1
Ecoli,1963816,-,6.7,0.96,0.825,1
Ecoli,1963936,+,4.9,0.968,0.823,1
Ecoli,1963937,-,6.04,0.961,0.768,1
Ecoli,1964229,+,4.34,0.929,0.761,1
Ecoli,1964413,+,5.85,1,0.896,1
Ecoli,1964414,-,4.7,0.948,0.767,1
Ecoli,1964647,+,5.44,0.906,0.701,1
Ecoli,1964849,-,6.18,1,0.9,1
Ecoli,1964959,+,5.1,0.886,0.713,1
Ecoli,1964968,+,4.47,0.89,0.718,1
Ecoli,1964969,-,5.47,0.906,0.743,1
Ecoli,1964989,+,5.38,1,0.896,1
Ecoli,1964990,-,5.91,0.913,0.719,1
Ecoli,1965464,+,5.66,0.988,0.823,1
Ecoli,1965465,-,6.27,0.978,0.939,1
Ecoli,1965938,+,5.09,0.883,0.702,1
Ecoli,1965939,-,5.5,0.921,0.733,1
Ecoli,1965962,+,4.24,0.914,0.708,1
Ecoli,1965991,+,5.23,0.874,0.71,1
Ecoli,1965992,-,6.49,1,0.861,1
Ecoli,1966429,+,5.5,0.956,0.771,1
Ecoli,1966562,+,5.77,0.994,0.902,1
Ecoli,1966563,-,4.09,1,0.949,1
Ecoli,1966609,+,6.58,1,0.86,1
Ecoli,1966610,-,6.72,1,0.955,1
Ecoli,1966738,+,4.99,0.926,0.769,1
Ecoli,1966739,-,5.85,0.969,0.811,1
Ecoli,1966795,+,5.77,0.903,0.757,1
Ecoli,1966796,-,6.02,1,0.946,1
Ecoli,1966879,+,5.06,1,0.866,1
Ecoli,1966880,-,4.91,0.969,0.763,1
Ecoli,1966924,+,5.34,0.996,0.89,1
Ecoli,1967515,+,5.02,1,0.996,1
Ecoli,1967516,-,6.48,0.983,0.785,1
Ecoli,1967666,+,4.67,1,0.962,1
Ecoli,1967667,-,5.4,1,0.981,1
Ecoli,1967809,+,4.83,1,0.858,1
Ecoli,1967810,-,4.94,0.999,0.988,1
Ecoli,1967876,+,5.54,1,0.917,1
Ecoli,1967877,-,6.19,0.918,0.761,1
Ecoli,1968391,+,6.41,0.966,0.79,1
Ecoli,1968392,-,4.58,0.89,0.713,1
Ecoli,1968449,+,7.21,1,1,1
Ecoli,1968450,-,5.06,0.937,0.75,1
Ecoli,1968654,+,4.7,0.968,0.735,1
Ecoli,1968655,-,5.5,1,0.824,1
Ecoli,1968665,-,4.51,0.994,0.956,1
Ecoli,1968685,+,5.85,1,0.817,1
Ecoli,1968686,-,5.09,0.996,0.809,1
Ecoli,1969035,-,8.73,1,0.929,1
Ecoli,1969041,+,5.72,0.951,0.824,1
Ecoli,1969042,-,4.52,1,0.963,1
Ecoli,1969246,+,6.36,1,0.856,1
Ecoli,1969247,-,5.08,1,0.869,1
Ecoli,1969264,+,6.47,1,0.914,1
Ecoli,1969265,-,5.51,1,0.914,1
Ecoli,1969554,+,4.56,1,0.87,1
Ecoli,1969555,-,4.38,0.989,0.86,1
Ecoli,1969669,+,6.08,0.92,0.719,1
Ecoli,1969735,+,6.31,0.985,0.82,1
Ecoli,1969736,-,5.05,1,0.973,1
Ecoli,1969747,+,4.97,0.921,0.732,1
Ecoli,1969748,-,4.86,1,0.833,1
Ecoli,1969936,+,5.14,1,0.936,1
Ecoli,1969937,-,6.4,0.931,0.788,1
Ecoli,1970127,+,4.72,0.915,0.739,1
Ecoli,1970128,-,4.11,1,0.938,1
Ecoli,1970251,+,5.06,0.975,0.914,1
Ecoli,1970383,+,6.74,0.935,0.797,1
Ecoli,1970384,-,3.62,1,0.846,1
Ecoli,1970477,-,3.76,0.956,0.795,1
Ecoli,1970522,+,5.64,0.938,0.759,1
Ecoli,1970523,-,5.13,0.974,0.821,1
Ecoli,1970593,-,5.48,1,1,1
Ecoli,1970926,+,5.72,1,0.934,1
Ecoli,1970927,-,5.09,0.99,0.828,1
Ecoli,1971051,+,6.9,0.887,0.739,1
Ecoli,1971052,-,4.77,1,0.831,1
Ecoli,1971255,+,5.43,1,1,1
Ecoli,1971256,-,5.54,0.986,0.785,1
Ecoli,1971285,+,5.56,1,0.867,1
Ecoli,1971286,-,5.96,1,0.938,1
Ecoli,1971448,+,5.93,0.984,0.853,1
Ecoli,1971637,+,5.15,1,0.802,1
Ecoli,1971638,-,5.61,0.912,0.731,1
Ecoli,1971828,+,4.9,1,0.884,1
Ecoli,1972717,+,4.71,0.891,0.746,1
Ecoli,1972718,-,4.1,0.921,0.763,1
Ecoli,1972799,+,5.71,0.926,0.724,1
Ecoli,1972800,-,7.16,0.977,0.821,1
Ecoli,1973211,+,6.11,1,0.879,1
Ecoli,1973212,-,4.55,0.961,0.79,1
Ecoli,1973224,+,5.68,0.981,0.974,0.995
Ecoli,1973225,-,5.3,0.938,0.765,1
Ecoli,1973534,+,5.9,1,0.987,1
Ecoli,1973535,-,4.55,0.892,0.704,0.986
Ecoli,1973574,+,6.14,1,0.929,1
Ecoli,1973575,-,5.07,0.952,0.838,1
Ecoli,1973702,+,5.22,0.917,0.726,1
Ecoli,1973703,-,5.4,1,1,1
Ecoli,1974176,+,3.92,0.907,0.74,1
Ecoli,1974299,+,5.59,0.98,0.783,1
Ecoli,1974300,-,6.17,0.981,0.899,1
Ecoli,1974509,+,4.77,1,0.947,1
Ecoli,1974510,-,6.27,1,0.863,1
Ecoli,1974668,+,4.95,0.938,0.74,1
Ecoli,1974669,-,4.84,1,0.803,1
Ecoli,1975176,+,4.89,1,1,1
Ecoli,1975177,-,3.99,1,0.8,1
Ecoli,1975509,+,6.36,1,0.928,1
Ecoli,1975510,-,5.58,1,0.833,1
Ecoli,1975608,+,6.6,0.985,0.833,1
Ecoli,1975609,-,6.81,1,0.825,1
Ecoli,1975801,+,5.83,0.91,0.737,1
Ecoli,1975802,-,5.47,0.963,0.778,1
Ecoli,1975830,+,6.07,1,0.984,1
Ecoli,1975869,+,5.95,1,1,1
Ecoli,1975893,+,6.05,1,1,1
Ecoli,1976035,-,5.43,0.977,0.831,0.999
Ecoli,1976116,+,5.24,0.952,0.793,1
Ecoli,1976117,-,5.85,1,0.898,1
Ecoli,1976183,+,4.42,1,0.884,1
Ecoli,1976184,-,4.47,0.881,0.765,1
Ecoli,1976564,+,5.01,0.986,0.818,1
Ecoli,1976565,-,4.43,1,0.87,1
Ecoli,1976814,+,5.48,0.924,0.743,1
Ecoli,1976815,-,5.54,0.985,0.818,1
Ecoli,1976909,+,3.48,0.973,0.785,1
Ecoli,1976910,-,7.72,0.991,0.903,1
Ecoli,1977558,+,5.76,0.891,0.734,0.996
Ecoli,1977559,-,5.68,0.979,0.787,1
Ecoli,1977786,+,6.48,0.961,0.872,1
Ecoli,1977787,-,5.78,1,0.955,1
Ecoli,1977847,-,4.32,0.846,0.742,0.971
Ecoli,1977940,+,6.83,0.978,0.808,1
Ecoli,1977941,-,5.7,0.962,0.797,1
Ecoli,1978469,+,6.29,1,0.891,1
Ecoli,1978470,-,6.98,0.958,0.772,1
Ecoli,1980371,+,4.46,1,1,1
Ecoli,1980372,-,8.33,1,1,1
Ecoli,1980936,+,5.62,1,1,1
Ecoli,1980937,-,5.9,1,1,1
Ecoli,1981043,+,6.87,1,0.973,1
Ecoli,1981044,-,6.02,0.985,0.854,1
Ecoli,1981227,+,5.79,0.96,0.786,1
Ecoli,1981228,-,5.2,0.991,0.928,1
Ecoli,1981331,+,6.95,1,0.849,1
Ecoli,1981332,-,5.31,1,0.984,1
Ecoli,1981464,-,5.33,0.986,0.825,1
Ecoli,1981885,+,5.95,0.987,0.861,1
Ecoli,1981886,-,5.39,1,0.938,1
Ecoli,1981930,+,5.6,0.937,0.779,1
Ecoli,1981931,-,5.62,1,0.885,1
Ecoli,1982289,+,7.06,1,1,1
Ecoli,1982290,-,5.69,1,0.916,1
Ecoli,1982329,-,6.46,1,0.913,1
Ecoli,1982594,+,4.07,0.951,0.781,1
Ecoli,1982595,-,7.43,0.976,0.885,1
Ecoli,1983144,-,5.3,1,0.911,1
Ecoli,1983472,+,7.56,0.989,0.857,1
Ecoli,1983880,+,4.87,0.95,0.787,1
Ecoli,1983931,-,8.85,1,0.98,1
Ecoli,1984053,+,6.1,1,0.984,1
Ecoli,1984054,-,6.42,1,0.906,1
Ecoli,1984111,+,4.93,1,0.93,1
Ecoli,1984112,-,5.31,1,1,1
Ecoli,1985195,-,4.37,1,0.895,1
Ecoli,1985458,+,4.57,1,0.962,1
Ecoli,1985597,+,6.14,1,0.967,1
Ecoli,1985911,+,5.45,0.984,0.828,1
Ecoli,1985912,-,4.34,1,0.823,1
Ecoli,1986800,-,7.66,0.956,0.764,0.993
Ecoli,1986823,+,4.15,0.875,0.702,1
Ecoli,1986824,-,5.38,0.996,0.913,1
Ecoli,1987289,+,6.17,1,0.99,1
Ecoli,1987290,-,6.68,1,0.965,1
Ecoli,1987429,-,6.72,0.87,0.707,1
Ecoli,1987736,-,5.72,0.873,0.719,1
Ecoli,1988367,+,4.12,1,0.89,1
Ecoli,1988368,-,5.31,1,0.903,1
Ecoli,1988388,-,4.76,1,0.877,1
Ecoli,1988394,+,6.5,1,1,1
Ecoli,1988395,-,5.5,1,0.924,1
Ecoli,1988566,+,5.89,0.989,0.836,1
Ecoli,1988567,-,5.24,1,1,1
Ecoli,1989275,+,5.89,1,1,1
Ecoli,1989661,-,3.61,0.93,0.766,1
Ecoli,1990350,+,8.11,1,0.982,1
Ecoli,1990351,-,4.67,0.899,0.738,1
Ecoli,1990892,+,7.32,0.928,0.762,1
Ecoli,1991005,+,5.31,0.887,0.708,1
Ecoli,1991006,-,6.6,0.968,0.809,1
Ecoli,1991036,+,5.5,0.993,0.931,1
Ecoli,1991089,+,7.89,1,0.876,1
Ecoli,1991090,-,4.6,1,0.912,1
Ecoli,1991636,+,4.98,0.872,0.73,1
Ecoli,1991637,-,4.91,1,0.959,1
Ecoli,1992240,+,5.83,0.958,0.711,1
Ecoli,1992268,+,5.14,1,0.865,1
Ecoli,1992269,-,5.66,0.877,0.708,1
Ecoli,1992275,+,6.38,1,0.833,1
Ecoli,1992522,+,6.32,1,0.887,1
Ecoli,1992523,-,5.36,0.991,0.982,1
Ecoli,1992897,-,5.48,0.909,0.738,1
Ecoli,1993090,+,6.27,0.948,0.772,1
Ecoli,1993091,-,5.67,1,1,1
Ecoli,1993204,+,5.16,1,0.958,1
Ecoli,1993331,+,5.62,0.905,0.714,1
Ecoli,1993332,-,5.67,0.998,0.949,1
Ecoli,1993757,+,7.39,0.894,0.706,1
Ecoli,1993758,-,8.65,0.998,0.983,1
Ecoli,1994095,+,5.72,0.877,0.739,1
Ecoli,1994096,-,5.34,0.984,0.836,1
Ecoli,1994519,+,5.74,0.896,0.731,1
Ecoli,1994520,-,4.97,1,1,1
Ecoli,1994698,+,6.85,1,0.97,1
Ecoli,1994699,-,4.58,0.896,0.733,0.989
Ecoli,1994851,+,6.26,1,0.949,1
Ecoli,1994852,-,7.44,0.899,0.747,1
Ecoli,1994878,+,5.46,0.92,0.773,1
Ecoli,1994879,-,5.04,0.959,0.805,1
Ecoli,1994947,+,6.95,0.994,0.851,1
Ecoli,1994948,-,5.53,1,1,1
Ecoli,1995355,+,5.8,0.862,0.709,1
Ecoli,1995356,-,7.03,0.978,0.819,1
Ecoli,1995532,+,5.79,1,0.886,1
Ecoli,1995533,-,6.57,1,0.979,1
Ecoli,1995971,+,6.43,0.999,0.88,1
Ecoli,1995972,-,5.5,0.919,0.763,1
Ecoli,1996109,+,5.09,0.895,0.705,1
Ecoli,1996110,-,5.11,0.993,0.853,1
Ecoli,1996594,-,5.87,1,0.947,1
Ecoli,1996790,+,4.36,0.917,0.721,1
Ecoli,1996799,-,7.51,1,0.895,1
Ecoli,1997088,+,4.62,0.959,0.777,0.991
Ecoli,1997097,-,3.93,1,0.985,1
Ecoli,1997171,+,4.56,0.945,0.762,1
Ecoli,1997172,-,6.06,1,0.981,1
Ecoli,1997287,+,6.05,0.992,0.986,1
Ecoli,1997288,-,7.5,1,0.961,1
Ecoli,1997480,+,5.52,1,0.847,1
Ecoli,1997481,-,6.13,1,0.95,1
Ecoli,1997636,+,5.47,0.927,0.778,1
Ecoli,1997637,-,6.13,1,0.982,1
Ecoli,1997887,+,4.61,0.99,0.986,0.995
Ecoli,1997888,-,5.03,0.986,0.835,1
Ecoli,1998222,+,4.53,0.998,0.992,1
Ecoli,1998223,-,5.43,1,0.859,1
Ecoli,1998259,+,4.87,0.897,0.709,1
Ecoli,1998260,-,4.54,1,0.85,1
Ecoli,1998629,+,5.55,1,0.896,1
Ecoli,1998630,-,7.42,1,0.851,1
Ecoli,1998803,+,5.62,0.994,0.832,1
Ecoli,1998804,-,5.54,1,0.85,1
Ecoli,1999079,+,4.63,1,0.855,1
Ecoli,1999080,-,5.13,0.899,0.715,1
Ecoli,1999121,+,5.07,1,1,1
Ecoli,1999122,-,6.16,1,0.937,1
Ecoli,1999254,+,5.69,0.986,0.771,1
Ecoli,1999255,-,6.03,0.982,0.923,1
Ecoli,1999777,+,6,1,1,1
Ecoli,1999778,-,5.82,0.999,0.888,1
Ecoli,1999795,+,6.76,1,0.865,1
Ecoli,1999796,-,5.39,0.956,0.798,1
Ecoli,1999805,+,6.42,1,0.826,1
Ecoli,1999831,+,5.9,0.983,0.808,1
Ecoli,1999832,-,7.72,1,0.953,1
Ecoli,1999948,+,5.09,0.985,0.83,1
Ecoli,1999949,-,5.72,0.939,0.727,1
Ecoli,2000638,+,6.84,1,1,1
Ecoli,2000639,-,8.9,0.985,0.815,1
Ecoli,2000926,+,4.15,0.985,0.78,1
Ecoli,2001301,+,5.4,1,0.773,1
Ecoli,2001413,+,5.16,0.968,0.759,1
Ecoli,2001414,-,5.01,0.994,0.833,1
Ecoli,2001661,+,6.07,1,0.961,1
Ecoli,2001662,-,6.28,1,1,1
Ecoli,2002189,+,7.74,0.928,0.816,1
Ecoli,2002190,-,6.43,1,1,1
Ecoli,2002380,+,6.06,0.985,0.855,1
Ecoli,2002381,-,5,0.984,0.873,1
Ecoli,2003130,+,4.12,1,0.933,1
Ecoli,2003283,+,5.53,1,0.949,1
Ecoli,2003284,-,5.83,1,0.875,1
Ecoli,2003569,+,4.69,0.902,0.759,1
Ecoli,2003570,-,4.31,0.881,0.715,0.993
Ecoli,2004074,+,5.9,1,0.976,1
Ecoli,2004075,-,6.94,1,0.852,1
Ecoli,2004106,+,4.88,0.993,0.875,1
Ecoli,2004233,-,7.52,1,0.911,1
Ecoli,2004281,+,7.48,1,0.909,1
Ecoli,2004282,-,6.95,0.99,0.967,1
Ecoli,2004328,+,5.56,0.905,0.713,1
Ecoli,2004329,-,6.6,0.986,0.88,1
Ecoli,2004917,+,6.9,0.981,0.823,1
Ecoli,2004918,-,4.7,0.985,0.892,0.999
Ecoli,2005151,+,5.19,1,0.91,1
Ecoli,2005152,-,5.96,1,0.931,1
Ecoli,2005486,+,5.06,1,0.965,1
Ecoli,2005487,-,6.33,0.959,0.757,1
Ecoli,2006036,-,5.52,0.895,0.721,1
Ecoli,2006358,+,6.03,1,0.904,1
Ecoli,2006359,-,4.47,0.984,0.83,1
Ecoli,2006901,-,6.03,1,0.915,1
Ecoli,2006991,+,5.6,1,0.918,1
Ecoli,2006992,-,4.52,0.987,0.805,1
Ecoli,2007114,+,4.98,0.914,0.708,1
Ecoli,2007115,-,4.8,0.926,0.77,1
Ecoli,2007740,+,5.6,1,0.992,1
Ecoli,2007741,-,6.37,0.985,0.945,1
Ecoli,2007833,+,5.87,0.984,0.832,1
Ecoli,2007834,-,6.29,0.985,0.795,1
Ecoli,2008175,+,5.43,1,0.868,1
Ecoli,2008176,-,5.74,1,0.927,1
Ecoli,2008495,+,5.79,1,0.896,1
Ecoli,2008496,-,4.44,0.966,0.783,1
Ecoli,2008849,-,6.1,0.953,0.769,1
Ecoli,2009027,+,5.75,1,0.966,1
Ecoli,2009028,-,3.57,1,0.833,1
Ecoli,2009090,+,5.67,0.889,0.747,1
Ecoli,2009091,-,6.76,1,0.931,1
Ecoli,2009270,+,5.93,0.988,0.881,1
Ecoli,2009271,-,4.17,0.904,0.732,1
Ecoli,2009474,+,6.76,0.985,0.852,1
Ecoli,2009475,-,6.47,1,1,1
Ecoli,2009617,+,6.43,1,0.985,1
Ecoli,2009618,-,3.68,0.945,0.737,1
Ecoli,2009906,+,8.15,1,1,1
Ecoli,2009907,-,4.91,0.95,0.714,1
Ecoli,2009990,+,5.78,0.994,0.853,1
Ecoli,2009991,-,4.98,1,0.947,1
Ecoli,2010259,+,7.05,0.925,0.757,1
Ecoli,2010260,-,5.55,0.926,0.757,1
Ecoli,2010279,-,8.07,1,0.905,1
Ecoli,2010508,+,6.07,1,0.921,1
Ecoli,2010509,-,4.06,0.97,0.767,1
Ecoli,2010622,+,5.05,0.953,0.782,1
Ecoli,2010623,-,6.7,1,1,1
Ecoli,2011024,+,4.92,0.989,0.859,1
Ecoli,2011025,-,5.99,0.963,0.803,0.997
Ecoli,2011327,+,5.59,1,0.923,1
Ecoli,2011328,-,4.49,0.975,0.801,1
Ecoli,2011801,+,4.56,0.916,0.726,1
Ecoli,2011802,-,5.28,1,0.912,1
Ecoli,2012334,+,4.74,0.897,0.732,1
Ecoli,2012335,-,8.3,1,0.993,1
Ecoli,2012579,+,6.11,1,0.835,1
Ecoli,2012580,-,4.3,0.985,0.761,1
Ecoli,2012605,+,6.9,0.999,0.983,1
Ecoli,2012606,-,6.37,0.993,0.871,1
Ecoli,2012669,+,5.92,1,0.967,1
Ecoli,2012670,-,6.41,1,0.945,1
Ecoli,2012886,+,5.39,1,1,1
Ecoli,2012887,-,3.99,0.956,0.768,1
Ecoli,2013346,+,6.95,1,0.901,1
Ecoli,2013398,+,5.81,0.985,0.863,1
Ecoli,2013399,-,5.77,0.988,0.854,1
Ecoli,2013522,+,6.99,1,0.985,1
Ecoli,2013531,-,4.17,0.942,0.762,1
Ecoli,2013569,+,6.92,1,0.925,1
Ecoli,2013570,-,5.35,1,0.962,1
Ecoli,2013860,+,5.71,0.874,0.73,0.973
Ecoli,2013861,-,4.25,0.973,0.905,0.982
Ecoli,2013905,+,5.34,0.952,0.821,1
Ecoli,2013906,-,8.43,1,0.982,1
Ecoli,2013973,+,6.09,1,1,1
Ecoli,2013974,-,5.69,1,0.859,1
Ecoli,2014310,+,7.48,1,0.973,1
Ecoli,2014311,-,5.41,1,0.955,1
Ecoli,2014445,+,5.51,1,0.96,1
Ecoli,2014446,-,5.44,0.888,0.762,1
Ecoli,2014574,+,7.18,0.999,0.967,1
Ecoli,2014575,-,5.64,1,1,1
Ecoli,2014832,+,6.28,0.969,0.808,1
Ecoli,2014833,-,4.76,0.916,0.747,1
Ecoli,2014877,+,5.45,0.902,0.732,1
Ecoli,2014878,-,5.9,1,0.872,1
Ecoli,2015018,+,7.15,1,0.958,1
Ecoli,2015019,-,5.86,0.92,0.787,1
Ecoli,2015238,+,5.32,1,0.957,1
Ecoli,2015239,-,4.54,0.895,0.747,1
Ecoli,2015610,+,5.27,0.983,0.841,1
Ecoli,2015611,-,7.17,1,0.863,1
Ecoli,2015660,+,7.46,1,0.932,1
Ecoli,2015661,-,5.76,1,0.833,1
Ecoli,2015745,+,5.06,1,0.891,1
Ecoli,2015746,-,6.92,1,0.946,1
Ecoli,2015908,+,5.52,1,0.915,1
Ecoli,2015909,-,5.42,1,1,1
Ecoli,2016297,+,5.05,0.986,0.868,1
Ecoli,2016298,-,6.85,0.925,0.776,1
Ecoli,2016306,+,7.99,1,0.985,1
Ecoli,2016307,-,5.66,0.947,0.815,0.983
Ecoli,2016373,+,6.32,0.878,0.72,0.987
Ecoli,2016374,-,6.78,0.976,0.861,1
Ecoli,2016439,+,6.14,1,0.921,1
Ecoli,2016440,-,5.69,1,0.972,1
Ecoli,2016487,+,5.92,0.933,0.789,1
Ecoli,2016488,-,5.63,0.985,0.89,1
Ecoli,2017338,+,8.07,0.985,0.862,1
Ecoli,2017339,-,6.52,0.985,0.858,1
Ecoli,2017563,+,6.99,1,0.955,1
Ecoli,2017564,-,6.32,0.994,0.848,1
Ecoli,2017589,+,6.87,1,0.905,1
Ecoli,2017590,-,6.2,0.971,0.921,1
Ecoli,2017667,+,5.72,1,0.865,1
Ecoli,2017668,-,6.11,1,0.861,1
Ecoli,2017691,+,6.47,0.949,0.852,1
Ecoli,2017692,-,5.45,0.907,0.718,1
Ecoli,2017761,+,6.07,0.985,0.838,1
Ecoli,2017762,-,8.21,0.985,0.857,1
Ecoli,2017797,+,5,1,0.962,1
Ecoli,2017798,-,5.65,0.948,0.811,1
Ecoli,2017980,+,7.75,1,1,1
Ecoli,2017981,-,4.95,0.876,0.736,1
Ecoli,2018144,+,5.01,0.98,0.956,0.994
Ecoli,2018145,-,4.77,1,1,1
Ecoli,2018334,+,6.15,0.979,0.85,1
Ecoli,2018335,-,5.7,0.877,0.707,1
Ecoli,2018578,+,5.75,0.983,0.86,1
Ecoli,2018579,-,5.47,0.952,0.824,1
Ecoli,2018620,+,7.04,1,0.986,1
Ecoli,2018621,-,5.19,1,0.918,1
Ecoli,2018750,+,5.52,0.958,0.809,1
Ecoli,2018751,-,4.23,0.915,0.731,1
Ecoli,2019084,+,5.55,0.981,0.82,1
Ecoli,2019093,-,5.61,1,1,1
Ecoli,2019653,+,6.45,1,1,1
Ecoli,2019654,-,4.88,1,0.86,1
Ecoli,2019663,+,7.41,1,0.986,1
Ecoli,2019664,-,5.21,1,1,1
Ecoli,2019826,+,5.47,1,0.902,1
Ecoli,2019827,-,6.16,0.941,0.801,1
Ecoli,2020202,+,6.89,0.986,0.89,1
Ecoli,2020203,-,6.5,1,0.974,1
Ecoli,2020370,+,5.95,1,0.973,1
Ecoli,2020379,-,5.53,1,0.987,1
Ecoli,2020756,+,5.73,0.989,0.823,1
Ecoli,2020757,-,6.75,1,0.906,1
Ecoli,2020814,+,4.78,0.912,0.773,1
Ecoli,2020815,-,6.44,0.919,0.752,1
Ecoli,2020955,+,5.44,1,0.867,1
Ecoli,2020956,-,5.31,1,0.895,1
Ecoli,2021137,+,4.86,0.974,0.806,1
Ecoli,2021138,-,4.4,0.92,0.778,1
Ecoli,2021388,+,4.58,0.908,0.717,1
Ecoli,2021389,-,4.87,0.848,0.699,0.986
Ecoli,2021451,+,5.24,0.917,0.781,1
Ecoli,2021452,-,7.76,0.944,0.897,0.986
Ecoli,2021597,+,5.92,0.987,0.798,1
Ecoli,2021598,-,4.25,0.899,0.746,1
Ecoli,2021863,+,6.82,0.943,0.775,1
Ecoli,2021864,-,6.17,1,1,1
Ecoli,2022181,+,5.93,0.997,0.86,1
Ecoli,2022182,-,5.18,1,0.9,1
Ecoli,2022388,-,2.17,0.322,0.181,0.458
Ecoli,2022971,+,5.05,0.976,0.788,1
Ecoli,2022972,-,5.5,1,0.933,1
Ecoli,2023124,+,6.68,0.933,0.785,1
Ecoli,2023125,-,5.52,1,0.968,1
Ecoli,2023131,-,5.64,0.89,0.775,1
Ecoli,2023236,+,5.57,1,0.806,1
Ecoli,2023237,-,6.2,1,0.949,1
Ecoli,2024275,-,5.05,0.992,0.907,1
Ecoli,2024505,+,6.1,0.946,0.775,1
Ecoli,2024506,-,6.6,0.928,0.741,1
